TubeNumber,BirdID,SampleDate,Qubit,Island.x,SumVeg_X_Inverts,TQ,TQcorrected,BirthDate,BirthYear,Lifespan,ReproductiveOutput,SexEstimate,CatchTime,season,Sequenced,survive,SamplingAge,Timeinfridge,SampleLeft,SampleType,TerminalYear,LatestEligibleDate,nage,FPID,pop_died,Froh_imp,SequencingRun,mean_TQ_FPID,meancentredTQ,Type
390,7087,2019-02-02,0.186,CN,1.11,2071.49,2071.49,2018-12-09,2018,2.5,NA,0,560,minor,0,1,0.2,35,N,F,0,2021-06-15,0.08,minor_2019,0.18926553672316385,0.031715352,NA,9925.820545454546,-7854.330545454546,F
391,6920,2019-02-01,0.222,CN,7.7,15852.94,15852.94,2018-07-18,2018,4.2,1,0,540,minor,0,1,0.5,36,Y,F,0,2022-09-14,0.11904761904761904,minor_2019,0.18926553672316385,0.077402036,NA,9925.820545454546,5927.119454545455,F
392,6920,2019-02-01,NA,CN,7.7,15852.94,15852.94,2018-07-18,2018,4.2,1,0,540,minor,0,1,0.5,36,Y,F,0,2022-09-14,0.11904761904761904,minor_2019,0.18926553672316385,0.077402036,NA,9925.820545454546,5927.119454545455,F
393,7083,2019-02-05,0.129,CN,1.03,1818.71,1818.71,2018-05-07,2018,3.4,NA,0,150,minor,0,1,0.8,32,Y,F,0,2021-09-30,0.23529411764705885,minor_2019,0.18926553672316385,0.080294947,NA,9925.820545454546,-8107.110545454546,F
394,NA,1981-01-01,NA,CN,NA,NA,NA,NA,NA,NA,10224,NA,360,minor,0,NA,NA,352,N,C,0,NA,NA,minor_1981,NA,NA,NA,NA,NA,C
395,6780,2019-02-04,0.374,CN,3.62,4821.74,4821.74,2017-07-16,2017,NA,NA,0,345,minor,0,1,1.6,33,Y,F,0,NA,NA,minor_2019,0.18926553672316385,0.128202887,NA,9925.820545454546,-5104.080545454546,F
396,6758,2019-02-04,0.492,CN,3.62,4821.74,4821.74,2017-07-08,2017,3.9,NA,1,345,minor,0,1,1.6,33,Y,F,0,2021-06-15,0.4102564102564103,minor_2019,0.18926553672316385,0.12083658,NA,9925.820545454546,-5104.080545454546,F
397,6186,2019-02-04,0.062,CN,4.22,8609.19,8609.19,2014-03-25,2014,9,4,0,190,minor,0,1,4.9,33,Y,F,0,2023-03-27,0.5444444444444445,minor_2019,0.18926553672316385,0.13909747,NA,9925.820545454546,-1316.6305454545454,F
398,7084,2019-02-04,0.197,CN,0.96,2298.47,2298.47,2018-05-06,2018,1.9,NA,1,585,minor,1,1,0.8,33,Y,F,0,2020-03-16,0.4210526315789474,minor_2019,0.18926553672316385,0.097169638,2,9925.820545454546,-7627.350545454547,F
399,7082,2019-02-05,0.0292,CN,3.65,5878.4,5878.4,2018-05-07,2018,3.9,NA,0,215,minor,0,1,0.8,32,N,F,0,2022-03-18,0.20512820512820515,minor_2019,0.18926553672316385,0.13153138,NA,9925.820545454546,-4047.4205454545463,F
4,6732,2017-06-28,0.0426,CN,21.81,42535.69,42535.69,2017-02-11,2017,2.1,NA,1,192,major,0,1,0.4,84,Y,F,0,2019-03-09,0.19047619047619047,major_2017,0.09003215434083602,0.08977318,NA,57447.427596153844,-14911.737596153842,F
40,6749,2017-08-10,0.141,CN,36.19,76468.09,76468.09,2017-06-16,2017,0.3,NA,1,548,major,0,0,0.2,41,N,F,1,2017-09-20,0.6666666666666667,major_2017,0.09003215434083602,0.021639696,NA,57447.427596153844,19020.662403846152,F
400,6861,2019-02-05,0.07,CN,4,7804.14,7804.14,2018-02-13,2018,NA,NA,0,530,minor,0,1,1,32,Y,F,0,NA,NA,minor_2019,0.18926553672316385,0.115246324,NA,9925.820545454546,-2121.6805454545456,F
401,7081,2019-02-05,0.0416,CN,4.57,9107.41,9107.41,2018-05-07,2018,4.4,NA,1,610,minor,0,1,0.8,32,Y,F,0,2022-09-14,0.18181818181818182,minor_2019,0.18926553672316385,0.157878896,NA,9925.820545454546,-818.4105454545461,F
402,6896,2019-02-05,0.104,CN,2.88,7617.59,7617.59,2018-06-26,2018,3.7,NA,1,185,minor,0,1,0.6,32,N,F,0,2022-03-18,0.16216216216216214,minor_2019,0.18926553672316385,0.122596136,NA,9925.820545454546,-2308.230545454546,F
403,6548,2019-02-06,0.0308,CN,7.7,15852.94,15852.94,2015-09-21,2015,5.7,NA,1,240,minor,0,1,3.4,31,Y,F,0,2021-06-15,0.5964912280701754,minor_2019,0.18926553672316385,0.0995652,NA,9925.820545454546,5927.119454545455,F
404,6781,2019-02-06,0.106,CN,2.89,8986.54,8986.54,2017-07-15,2017,1.6,NA,1,360,minor,1,0,1.6,31,Y,F,1,2019-03-09,1,minor_2019,0.18926553672316385,0.110168356,2,9925.820545454546,-939.2805454545451,F
405,6887,2019-02-06,0.076,CN,4.28,10633.01,10633.01,2017-11-16,2017,4.8,NA,1,555,minor,0,1,1.2,31,Y,F,0,2022-09-14,0.25,minor_2019,0.18926553672316385,0.159413925,NA,9925.820545454546,707.1894545454543,F
406,6764,2019-02-07,0.628,CN,1.47,3191.24,3191.24,2017-07-11,2017,4.2,NA,0,528,minor,0,1,1.6,30,Y,F,0,2021-09-30,0.38095238095238093,minor_2019,0.18926553672316385,0.218917154,NA,9925.820545454546,-6734.580545454546,F
407,7088,2019-02-08,0.272,CN,7.72,40253.35,40253.35,2018-05-10,2018,1.9,NA,0,210,minor,0,1,0.8,29,Y,F,0,2020-03-16,0.4210526315789474,minor_2019,0.18926553672316385,0.137327834,NA,9925.820545454546,30327.529454545453,F
408,6690,2019-02-08,0.134,CN,4.37,9431.59,9431.59,2016-05-19,2016,5.1,1,0,572,minor,0,1,2.7,29,Y,F,0,2021-06-15,0.5294117647058825,minor_2019,0.18926553672316385,0.126026353,NA,9925.820545454546,-494.2305454545458,F
408,6690,2019-02-08,0.0276,CN,4.37,9431.59,9431.59,2016-05-19,2016,5.1,1,0,572,minor,0,1,2.7,29,Y,F,0,2021-06-15,0.5294117647058825,minor_2019,0.18926553672316385,0.126026353,NA,9925.820545454546,-494.2305454545458,F
409,6777,2019-02-08,0.0452,CN,NA,NA,4132.005,2017-07-18,2017,2.7,NA,1,555,minor,0,1,1.6,29,N,F,0,2020-03-16,0.5925925925925926,minor_2019,0.18926553672316385,0.141863272,NA,9925.820545454546,-5793.815545454546,F
41,6222,2017-08-28,0.001,CN,19.58,61245.87,61245.87,2014-01-27,2014,8.6,3,1,204,major,0,1,3.6,23,N,F,0,2022-09-14,0.4186046511627907,major_2017,0.09003215434083602,NA,NA,57447.427596153844,3798.4424038461584,F
410,7086,2019-02-08,0.169,CN,4.37,9431.59,9431.59,2018-05-10,2018,1.9,NA,0,660,minor,0,1,0.8,29,Y,F,0,2020-03-16,0.4210526315789474,minor_2019,0.18926553672316385,0.087371111,NA,9925.820545454546,-494.2305454545458,F
411,6777,2019-02-08,0.0448,CN,NA,NA,4132.005,2017-07-18,2017,2.7,NA,1,555,minor,0,1,1.6,29,N,F,0,2020-03-16,0.5925925925925926,minor_2019,0.18926553672316385,0.141863272,NA,9925.820545454546,-5793.815545454546,F
412,7077,2019-02-09,NA,CN,2.03,3321.59,3321.59,2018-09-25,2018,0.5,NA,0,165,minor,0,0,0.4,28,N,F,1,2019-03-09,0.8,minor_2019,0.18926553672316385,0.115441525,NA,9925.820545454546,-6604.230545454546,F
413,5850,2019-02-09,0.611,CN,1.74,7213.32,7213.32,2012-01-28,2012,NA,NA,1,290,minor,1,1,7,28,Y,F,0,NA,NA,minor_2019,0.18926553672316385,0.115330636,1,9925.820545454546,-2712.5005454545462,F
414,7080,2019-02-15,0.0236,CN,4.18,9656.4,9656.4,2018-10-01,2018,0.4,NA,1,123,minor,0,0,0.4,22,Y,F,1,2019-03-09,1,minor_2019,0.18926553672316385,0.106747303,NA,9925.820545454546,-269.4205454545463,F
415,6886,2019-02-09,0.186,CN,4.2,9267.42,9267.42,2018-08-06,2018,1.6,NA,1,625,minor,0,1,0.5,28,Y,F,0,2020-03-16,0.3125,minor_2019,0.18926553672316385,0.104042903,NA,9925.820545454546,-658.4005454545459,F
416,6865,2019-02-11,0.001,CN,2.37,4984.95,4984.95,2018-05-13,2018,4.9,NA,1,150,minor,0,1,0.8,26,N,F,0,2023-03-27,0.16326530612244897,minor_2019,0.18926553672316385,0.119533409,NA,9925.820545454546,-4940.870545454546,F
417,6921,2019-02-09,0.121,CN,2.42,6841.65,6841.65,2018-07-11,2018,NA,NA,1,200,minor,1,1,0.6,28,Y,F,0,NA,NA,minor_2019,0.18926553672316385,0.146927494,2,9925.820545454546,-3084.1705454545463,F
418,5545,2019-02-15,0.0508,CN,1.88,4812.16,4812.16,2010-08-03,2010,12.1,5,0,360,minor,1,1,8.5,22,N,F,0,2022-09-14,0.7024793388429752,minor_2019,0.18926553672316385,0.122399102,1,9925.820545454546,-5113.660545454546,F
419,7075,2019-02-09,0.0396,CN,1.11,2071.49,2071.49,2018-05-11,2018,4.9,NA,1,540,minor,0,1,0.8,28,N,F,0,2023-03-27,0.16326530612244897,minor_2019,0.18926553672316385,0.181443197,NA,9925.820545454546,-7854.330545454546,F
42,6740,2017-08-08,0.0388,CN,27.69,87182.2,87182.2,2016-11-07,2016,2.9,NA,0,464,major,0,1,0.8,43,Y,F,0,2019-09-23,0.27586206896551724,major_2017,0.09003215434083602,0.124122001,NA,57447.427596153844,29734.772403846153,F
420,7076,2019-02-11,0.0712,CN,4.28,10633.01,10633.01,2018-12-18,2018,NA,NA,0,585,minor,0,1,0.2,26,Y,F,0,NA,NA,minor_2019,0.18926553672316385,0.036780124,NA,9925.820545454546,707.1894545454543,F
421,6836,2019-02-12,1.56,CN,8.77,14898.8,14898.8,2017-09-29,2017,2,NA,0,565,minor,0,1,1.4,25,Y,F,1,2019-09-23,0.7,minor_2019,0.18926553672316385,0.105414806,NA,9925.820545454546,4972.979454545453,F
422,7080,2019-02-15,0.064,CN,4.18,9656.4,9656.4,2018-10-01,2018,0.4,NA,1,123,minor,0,0,0.4,22,Y,F,1,2019-03-09,1,minor_2019,0.18926553672316385,0.106747303,NA,9925.820545454546,-269.4205454545463,F
423,5779,2019-02-12,0.11,CN,4.2,9267.42,9267.42,2011-02-08,2011,NA,4,1,730,minor,1,1,8,25,N,F,0,NA,NA,minor_2019,0.18926553672316385,0.134887366,1,9925.820545454546,-658.4005454545459,F
424,5009,2019-02-14,0.143,CN,1.74,7213.32,7213.32,2006-10-24,2006,15.4,1,0,95,minor,1,1,12.3,23,S,F,0,2022-03-18,0.7987012987012987,minor_2019,0.18926553672316385,0.093364598,1,9925.820545454546,-2712.5005454545462,F
424,5009,2019-02-14,0.236,CN,1.74,7213.32,7213.32,2006-10-24,2006,15.4,1,0,95,minor,1,1,12.3,23,Y,F,0,2022-03-18,0.7987012987012987,minor_2019,0.18926553672316385,0.093364598,1,9925.820545454546,-2712.5005454545462,F
425,7079,2019-02-14,1.46,CN,1.74,7213.32,7213.32,2018-09-30,2018,NA,NA,0,280,minor,0,1,0.4,23,Y,F,0,NA,NA,minor_2019,0.18926553672316385,0.100071072,NA,9925.820545454546,-2712.5005454545462,F
426,5545,2019-02-15,0.076,CN,1.88,4812.16,4812.16,2010-08-03,2010,12.1,5,0,360,minor,0,1,8.5,22,Y,F,0,2022-09-14,0.7024793388429752,minor_2019,0.18926553672316385,0.122399102,NA,9925.820545454546,-5113.660545454546,F
427,NA,1981-01-01,NA,CN,NA,NA,NA,NA,NA,NA,10224,NA,360,minor,0,NA,NA,352,N,C,0,NA,NA,minor_1981,NA,NA,NA,NA,NA,C
428,7091,2019-02-17,0.0848,CN,4.2,9267.42,9267.42,2018-10-03,2018,NA,2,0,690,minor,0,1,0.4,20,N,F,0,NA,NA,minor_2019,0.18926553672316385,0.11682351,NA,9925.820545454546,-658.4005454545459,F
429,7091,2019-02-17,0.05,CN,4.2,9267.42,9267.42,2018-10-03,2018,NA,2,0,690,minor,0,1,0.4,20,Y,F,0,NA,NA,minor_2019,0.18926553672316385,0.11682351,NA,9925.820545454546,-658.4005454545459,F
43,6750,2017-08-01,0.0138,CN,19.56,43152.92,43152.92,2017-07-17,2017,1.2,NA,1,535,major,0,1,0,50,N,F,0,2018-09-30,0,major_2017,0.09003215434083602,0.117904903,NA,57447.427596153844,-14294.507596153846,F
430,7091,2019-02-17,0.0444,CN,4.2,9267.42,9267.42,2018-10-03,2018,NA,2,0,690,minor,0,1,0.4,20,Y,F,0,NA,NA,minor_2019,0.18926553672316385,0.11682351,NA,9925.820545454546,-658.4005454545459,F
431,7090,2019-02-21,0.169,CN,7.42,25750.6,25750.6,2018-05-23,2018,3.8,NA,0,250,minor,0,1,0.8,16,Y,F,0,2022-03-18,0.2105263157894737,minor_2019,0.18926553672316385,0.080829962,NA,9925.820545454546,15824.779454545453,F
432,6384,2019-02-20,0.139,CN,4.22,8609.19,8609.19,2015-01-16,2015,4.7,2,1,295,minor,0,1,4.1,17,N,F,1,2019-09-23,0.8723404255319148,minor_2019,0.18926553672316385,0.124276878,NA,9925.820545454546,-1316.6305454545454,F
433,6884,2019-02-20,0.0692,CN,7.42,25750.6,25750.6,2017-11-20,2017,2.3,NA,1,210,minor,0,1,1.3,17,N,F,0,2020-03-16,0.5652173913043479,minor_2019,0.18926553672316385,0.136175874,NA,9925.820545454546,15824.779454545453,F
434,6884,2019-02-21,0.001,CN,7.42,25750.6,25750.6,2017-11-20,2017,2.3,NA,1,360,minor,0,1,1.3,16,N,F,0,2020-03-16,0.5652173913043479,minor_2019,0.18926553672316385,0.136175874,NA,9925.820545454546,15824.779454545453,F
435,7089,2019-02-21,0.0748,CN,3.67,10026.47,10026.47,2018-10-07,2018,0.4,NA,1,580,minor,0,0,0.4,16,Y,F,1,2019-03-09,1,minor_2019,0.18926553672316385,0.042633854,NA,9925.820545454546,100.64945454545341,F
436,7094,2019-02-25,0.135,CN,4.02,4438.6,4438.6,2018-05-27,2018,NA,NA,0,335,minor,0,1,0.8,12,Y,F,0,NA,NA,minor_2019,0.18926553672316385,0.134492383,NA,9925.820545454546,-5487.220545454546,F
437,6863,2019-02-22,0.0376,CN,1.29,2366.13,2366.13,2018-05-10,2018,1.9,NA,1,215,minor,0,1,0.8,15,Y,F,0,2020-03-16,0.4210526315789474,minor_2019,0.18926553672316385,0.114431613,NA,9925.820545454546,-7559.690545454546,F
438,6831,2019-02-22,0.052,CN,5.05,11256.24,11256.24,2017-09-26,2017,4,1,1,180,minor,1,1,1.4,15,Y,F,0,2021-09-30,0.35,minor_2019,0.18926553672316385,0.130054086,2,9925.820545454546,1330.4194545454538,F
439,6230,2019-02-23,NA,CN,4.23,6735.22,6735.22,2014-07-15,2014,4.7,1,1,330,minor,0,0,4.6,14,N,F,1,2019-03-09,0.978723404255319,minor_2019,0.18926553672316385,0.107024067,NA,9925.820545454546,-3190.6005454545457,F
44,6746,2017-08-10,0.039,CN,23.89,63064.91,63064.91,2017-06-16,2017,NA,NA,1,588,major,0,1,0.2,41,Y,F,0,NA,NA,major_2017,0.09003215434083602,0.032118584,NA,57447.427596153844,5617.482403846159,F
440,6926,2019-02-25,NA,CN,1.02,2813.47,2813.47,2018-07-26,2018,3.2,NA,0,620,minor,0,1,0.6,12,Y,F,0,2021-09-30,0.18749999999999997,minor_2019,0.18926553672316385,0.144463199,NA,9925.820545454546,-7112.350545454547,F
441,6697,2019-02-25,0.48,CN,7.48,12678.03,12678.03,2016-09-27,2016,2.4,NA,1,565,minor,1,0,2.4,12,N,F,1,2019-03-09,1,minor_2019,0.18926553672316385,0.098429736,2,9925.820545454546,2752.2094545454547,F
442,NA,2019-06-27,0.0284,CN,NA,NA,NA,NA,NA,NA,10224,NA,360,major,0,NA,NA,88,N,C,0,NA,NA,major_2019,0.11333333333333333,NA,NA,NA,NA,C
443,6926,2019-02-25,NA,CN,1.02,2813.47,2813.47,2018-07-26,2018,3.2,NA,0,620,minor,0,1,0.6,12,N,F,0,2021-09-30,0.18749999999999997,minor_2019,0.18926553672316385,0.144463199,NA,9925.820545454546,-7112.350545454547,F
444,6877,2019-02-25,0.0284,CN,1.14,2680.96,2680.96,2018-06-13,2018,3.3,NA,1,625,minor,0,1,0.7,12,N,F,0,2021-09-30,0.21212121212121213,minor_2019,0.18926553672316385,0.14765606,NA,9925.820545454546,-7244.860545454546,F
445,6645,2019-02-27,NA,CN,4.36,6021.84,6021.84,2016-02-26,2016,6.6,1,1,360,minor,0,1,3,10,N,F,0,2022-09-14,0.4545454545454546,minor_2019,0.18926553672316385,0.088838416,NA,9925.820545454546,-3903.980545454546,F
446,NA,2019-06-27,0.001,CN,NA,NA,NA,NA,NA,NA,10224,NA,360,major,0,NA,NA,88,N,C,0,NA,NA,major_2019,0.11333333333333333,NA,NA,NA,NA,C
447,6976,2019-03-12,NA,CE,NA,NA,NA,2018-06-11,2018,NA,NA,0,166,minor,0,NA,0.8,12,NA,F,0,NA,NA,minor_2019,NA,NA,NA,NA,NA,F
448,6546,2019-02-28,NA,CN,1.16,2557.04,2557.04,2015-09-20,2015,4,NA,0,540,minor,0,1,3.4,9,Y,F,1,2019-09-23,0.85,minor_2019,0.18926553672316385,0.132654013,NA,9925.820545454546,-7368.780545454546,F
449,7098,2019-02-26,0.0912,CN,3.81,10966.86,10966.86,2019-02-16,2019,0.1,NA,1,167,minor,0,0,0,11,N,F,1,2019-03-09,0,minor_2019,0.18926553672316385,0.019393879,NA,9925.820545454546,1041.0394545454546,F
45,6741,2017-08-11,0.0504,CN,22.07,49923.83,49923.83,2017-07-27,2017,0.6,NA,1,309,major,0,1,0,40,Y,F,1,2018-03-14,0,major_2017,0.09003215434083602,0.044286371,NA,57447.427596153844,-7523.5975961538425,F
450,7074,2019-02-26,0.104,CN,5.97,18019.19,18019.19,2018-09-13,2018,0.5,NA,1,360,minor,0,0,0.5,11,Y,F,1,2019-03-09,1,minor_2019,0.18926553672316385,0.120590975,NA,9925.820545454546,8093.369454545453,F
451,7099,2019-06-27,NA,CN,6.16,12941.39,12941.39,2018-09-26,2018,NA,NA,0,546,major,0,1,0.8,88,N,F,0,NA,NA,major_2019,0.11333333333333333,0.113463858,NA,25071.265887850466,-12129.875887850467,F
452,7097,2019-03-01,0.404,CN,2.83,9023.52,9023.52,2018-10-15,2018,0.4,NA,1,525,minor,0,0,0.4,8,Y,F,1,2019-03-09,1,minor_2019,0.18926553672316385,0.124590299,NA,9925.820545454546,-902.3005454545455,F
453,7096,2019-03-02,0.09,CN,3.67,10026.47,10026.47,2018-10-16,2018,NA,1,0,216,minor,0,1,0.4,7,Y,F,0,NA,NA,minor_2019,0.18926553672316385,0.078194936,NA,9925.820545454546,100.64945454545341,F
453,7096,2019-03-02,0.024,CN,3.67,10026.47,10026.47,2018-10-16,2018,NA,1,0,216,minor,0,1,0.4,7,S,F,0,NA,NA,minor_2019,0.18926553672316385,0.078194936,NA,9925.820545454546,100.64945454545341,F
454,6766,2019-06-26,0.001,CN,2.71,4431.1,4431.1,2017-07-02,2017,5.7,NA,0,250,major,0,1,2,89,N,F,0,2023-03-27,0.3508771929824561,major_2019,0.11333333333333333,0.14521101,NA,25071.265887850466,-20640.165887850468,F
455,6865,2019-06-27,0.58,CN,6.8,10831.77,10831.77,2018-05-13,2018,4.9,NA,1,479,major,0,1,1.1,88,Y,F,0,2023-03-27,0.22448979591836735,major_2019,0.11333333333333333,0.119533409,NA,25071.265887850466,-14239.495887850466,F
456,6900,2019-03-04,0.032,CN,5.05,11256.24,11256.24,2017-12-07,2017,NA,NA,1,360,minor,0,1,1.2,5,N,F,0,NA,NA,minor_2019,0.18926553672316385,0.153156505,NA,9925.820545454546,1330.4194545454538,F
457,5822,2019-03-05,0.166,CN,5.61,10230.53,10230.53,2012-05-02,2012,6.9,9,1,580,minor,1,0,6.8,4,Y,F,1,2019-03-09,0.9855072463768115,minor_2019,0.18926553672316385,0.121390107,2,9925.820545454546,304.7094545454547,F
458,6977,2019-03-12,0.0856,CE,NA,NA,NA,2018-03-11,2018,NA,NA,1,190,minor,0,NA,1,12,Y,F,0,NA,NA,minor_2019,NA,NA,NA,NA,NA,F
459,6974,2019-03-12,NA,CE,NA,NA,NA,2018-10-26,2018,NA,NA,1,270,minor,0,NA,0.4,12,NA,F,0,NA,NA,minor_2019,NA,NA,NA,NA,NA,F
46,6737,2017-08-17,0.0444,CN,24.12,59592.25,59592.25,2016-08-16,2016,5.1,1,0,610,major,0,1,1,34,N,F,0,2021-09-30,0.19607843137254904,major_2017,0.09003215434083602,0.135036745,NA,57447.427596153844,2144.822403846156,F
460,6975,2019-03-12,NA,CE,NA,NA,NA,2018-06-11,2018,NA,NA,1,296,minor,0,NA,0.8,12,NA,F,0,NA,NA,minor_2019,NA,NA,NA,NA,NA,F
461,6979,2019-03-12,0.142,CE,NA,NA,NA,2018-03-11,2018,NA,NA,0,303,minor,0,NA,1,12,Y,F,0,NA,NA,minor_2019,NA,NA,NA,NA,NA,F
462,6978,2019-03-12,NA,CE,NA,NA,NA,2018-06-11,2018,NA,NA,0,298,minor,0,NA,0.8,12,NA,F,0,NA,NA,minor_2019,NA,NA,NA,NA,NA,F
463,6980,2019-03-12,0.0984,CE,NA,NA,NA,2018-03-11,2018,NA,NA,1,556,minor,0,NA,1,12,Y,F,0,NA,NA,minor_2019,NA,NA,NA,NA,NA,F
464,6981,2019-03-12,NA,CE,NA,NA,NA,2018-06-11,2018,NA,NA,1,640,minor,0,NA,0.8,12,NA,F,0,NA,NA,minor_2019,NA,NA,NA,NA,NA,F
465,6981,2019-03-12,NA,CE,NA,NA,NA,2018-06-11,2018,NA,NA,1,640,minor,0,NA,0.8,12,NA,F,0,NA,NA,minor_2019,NA,NA,NA,NA,NA,F
466,6981,2019-03-12,NA,CE,NA,NA,NA,2018-06-11,2018,NA,NA,1,640,minor,0,NA,0.8,12,NA,F,0,NA,NA,minor_2019,NA,NA,NA,NA,NA,F
467,6993,2019-03-13,0.1,CE,NA,NA,NA,2018-03-12,2018,NA,NA,1,590,minor,0,NA,1,11,Y,F,0,NA,NA,minor_2019,NA,NA,NA,NA,NA,F
468,6984,2019-03-13,0.231,CE,NA,NA,NA,2018-03-12,2018,NA,NA,1,177,minor,0,NA,1,11,Y,F,0,NA,NA,minor_2019,NA,NA,NA,NA,NA,F
469,6985,2019-03-13,0.114,CE,NA,NA,NA,2018-03-12,2018,NA,NA,0,177,minor,0,NA,1,11,Y,F,0,NA,NA,minor_2019,NA,NA,NA,NA,NA,F
47,6739,2017-08-08,0.42,CN,15.2,23270.89,23270.89,2017-07-29,2017,5.1,NA,1,401,major,0,1,0,43,Y,F,0,2022-09-14,0,major_2017,0.09003215434083602,0.126127161,NA,57447.427596153844,-34176.537596153845,F
470,5666,2019-03-13,0.0312,CE,NA,NA,NA,2011-01-08,2011,NA,NA,1,280,minor,0,NA,8.2,11,y,F,0,NA,NA,minor_2019,NA,NA,NA,NA,NA,F
471,6982,2019-03-13,0.0332,CE,NA,NA,NA,2018-03-12,2018,NA,NA,0,235,minor,0,NA,1,11,Y,F,0,NA,NA,minor_2019,NA,NA,NA,NA,NA,F
472,6983,2019-03-13,0.0224,CE,NA,NA,NA,2018-03-12,2018,NA,NA,1,235,minor,0,NA,1,11,N,F,0,NA,NA,minor_2019,NA,NA,NA,NA,NA,F
473,6986,2019-03-13,0.0888,CE,NA,NA,NA,2018-03-12,2018,NA,NA,0,280,minor,0,NA,1,11,Y,F,0,NA,NA,minor_2019,NA,NA,NA,NA,NA,F
474,6992,2019-03-13,NA,CE,NA,NA,NA,2018-06-12,2018,NA,NA,0,590,minor,0,NA,0.8,11,NA,F,0,NA,NA,minor_2019,NA,NA,NA,NA,NA,F
475,7015,2019-03-17,0.086,CE,NA,NA,NA,2018-03-16,2018,NA,NA,0,226,minor,0,NA,1,7,Y,F,0,NA,NA,minor_2019,NA,NA,NA,NA,NA,F
476,6990,2019-03-13,0.133,CE,NA,NA,NA,2018-03-12,2018,NA,NA,1,634,minor,0,NA,1,11,N,F,0,NA,NA,minor_2019,NA,NA,NA,NA,NA,F
477,6991,2019-03-13,0.35,CE,NA,NA,NA,2018-03-12,2018,NA,NA,0,645,minor,0,NA,1,11,N,F,0,NA,NA,minor_2019,NA,NA,NA,NA,NA,F
478,6994,2019-03-13,0.066,CE,NA,NA,NA,2018-03-12,2018,NA,NA,1,670,minor,0,NA,1,11,Y,F,0,NA,NA,minor_2019,NA,NA,NA,NA,NA,F
479,6995,2019-03-13,NA,CE,NA,NA,NA,2018-06-12,2018,NA,NA,0,681,minor,0,NA,0.8,11,NA,F,0,NA,NA,minor_2019,NA,NA,NA,NA,NA,F
48,6750,2017-08-01,0.027,CN,19.56,43152.92,43152.92,2017-07-17,2017,1.2,NA,1,535,major,0,1,0,50,Y,F,0,2018-09-30,0,major_2017,0.09003215434083602,0.117904903,NA,57447.427596153844,-14294.507596153846,F
480,6996,2019-03-14,0.0212,CE,NA,NA,NA,2018-03-13,2018,NA,NA,1,220,minor,0,NA,1,10,N,F,0,NA,NA,minor_2019,NA,NA,NA,NA,NA,F
481,6997,2019-03-14,NA,CE,NA,NA,NA,2018-06-13,2018,NA,NA,1,243,minor,0,NA,0.8,10,NA,F,0,NA,NA,minor_2019,NA,NA,NA,NA,NA,F
482,7001,2019-03-14,NA,CE,NA,NA,NA,2018-06-13,2018,NA,NA,0,318,minor,0,NA,0.8,10,NA,F,0,NA,NA,minor_2019,NA,NA,NA,NA,NA,F
483,6999,2019-03-14,0.05,CE,NA,NA,NA,2018-03-13,2018,NA,NA,0,258,minor,0,NA,1,10,N,F,0,NA,NA,minor_2019,NA,NA,NA,NA,NA,F
484,6996,2019-03-14,0.122,CE,NA,NA,NA,2018-03-13,2018,NA,NA,1,220,minor,0,NA,1,10,Y,F,0,NA,NA,minor_2019,NA,NA,NA,NA,NA,F
485,7000,2019-03-14,NA,CE,NA,NA,NA,2018-06-13,2018,NA,NA,1,302,minor,0,NA,0.8,10,NA,F,0,NA,NA,minor_2019,NA,NA,NA,NA,NA,F
486,7001,2019-03-14,NA,CE,NA,NA,NA,2018-06-13,2018,NA,NA,0,318,minor,0,NA,0.8,10,NA,F,0,NA,NA,minor_2019,NA,NA,NA,NA,NA,F
487,6998,2019-03-14,0.048,CE,NA,NA,NA,2018-03-13,2018,NA,NA,0,283,minor,0,NA,1,10,Y,F,0,NA,NA,minor_2019,NA,NA,NA,NA,NA,F
488,7014,2019-03-17,NA,CE,NA,NA,NA,2018-06-16,2018,NA,NA,1,193,minor,0,NA,0.8,7,NA,F,0,NA,NA,minor_2019,NA,NA,NA,NA,NA,F
489,6574,2019-06-30,NA,CN,5.17,10977.63,10977.63,2015-10-19,2015,NA,1,1,262,major,0,1,3.7,85,N,F,0,NA,NA,major_2019,0.11333333333333333,0.119513247,NA,25071.265887850466,-14093.635887850467,F
49,6734,2017-08-19,0.026,CN,24.05,39351.16,39351.16,2017-06-15,2017,1.7,NA,1,280,major,0,1,0.2,32,N,F,0,2019-03-09,0.11764705882352942,major_2017,0.09003215434083602,0.032344119,NA,57447.427596153844,-18096.26759615384,F
490,6690,2019-07-05,0.1,CN,3.77,8146.42,8146.42,2016-05-19,2016,5.1,1,0,587,major,0,1,3.1,80,N,F,0,2021-06-15,0.607843137254902,major_2019,0.11333333333333333,0.126026353,NA,25071.265887850466,-16924.845887850468,F
491,7007,2019-03-15,NA,CE,NA,NA,NA,2018-06-14,2018,NA,NA,1,186,minor,0,NA,0.8,9,NA,F,0,NA,NA,minor_2019,NA,NA,NA,NA,NA,F
492,7006,2019-03-15,0.0968,CE,NA,NA,NA,2018-03-14,2018,NA,NA,1,157,minor,0,NA,1,9,Y,F,0,NA,NA,minor_2019,NA,NA,NA,NA,NA,F
